layer,replicate,n_train,n_oob,update_mse,update_r2
5,41,14353,5290,0.02439732290804386,0.6543787121772766
6,41,14353,5290,0.02639676071703434,0.7138081192970276
7,41,14353,5290,0.033233899623155594,0.7693387866020203
8,41,14353,5290,0.04327499866485596,0.7621837258338928
9,41,14353,5290,0.046672750264406204,0.8042774796485901
10,41,14353,5290,0.05976806953549385,0.6940534114837646
11,41,14353,5290,0.13805323839187622,0.7075846791267395
0,42,14353,5323,0.011422678828239441,0.8181419372558594
1,42,14353,5323,0.016456007957458496,0.534430205821991
2,42,14353,5323,0.025265559554100037,0.5964692831039429
3,42,14353,5323,0.040894050151109695,0.5925928950309753
4,42,14353,5323,0.02309350110590458,0.6342055797576904
5,42,14353,5323,0.02432054840028286,0.6562004685401917
6,42,14353,5323,0.026409795507788658,0.7116029858589172
7,42,14353,5323,0.03296932578086853,0.7678425312042236
8,42,14353,5323,0.043144341558218,0.7594501376152039
9,42,14353,5323,0.04648372158408165,0.8043392300605774
10,42,14353,5323,0.05976474657654762,0.6943071484565735
11,42,14353,5323,0.13620860874652863,0.694983720779419
0,43,14353,5273,0.011531188152730465,0.8189864158630371
1,43,14353,5273,0.01678323745727539,0.5166966915130615
2,43,14353,5273,0.025518542155623436,0.5829675793647766
3,43,14353,5273,0.0409751795232296,0.578498125076294
4,43,14353,5273,0.023095324635505676,0.6295621991157532
5,43,14353,5273,0.024332066997885704,0.6531722545623779
6,43,14353,5273,0.026396358385682106,0.7090278267860413
7,43,14353,5273,0.03305310010910034,0.7682369351387024
8,43,14353,5273,0.04301758110523224,0.761474072933197
9,43,14353,5273,0.046772945672273636,0.8040973544120789
10,43,14353,5273,0.059979479759931564,0.6913173198699951
11,43,14353,5273,0.1339498907327652,0.7019432187080383
0,44,14353,5304,0.011798408813774586,0.8142390251159668
1,44,14353,5304,0.016937870532274246,0.5219332575798035
2,44,14353,5304,0.025657042860984802,0.5879167914390564
3,44,14353,5304,0.04131222143769264,0.5858563780784607
4,44,14353,5304,0.02333371341228485,0.6295492053031921
5,44,14353,5304,0.02446918375790119,0.6546593308448792
6,44,14353,5304,0.026452094316482544,0.7143368721008301
7,44,14353,5304,0.033352330327034,0.7691435813903809
8,44,14353,5304,0.043190229684114456,0.7613281607627869
9,44,14353,5304,0.04661807790398598,0.8040964007377625
10,44,14353,5304,0.059420909732580185,0.6968757510185242
11,44,14353,5304,0.13526248931884766,0.7061275839805603
0,45,14353,5249,0.01145214308053255,0.8196086883544922
1,45,14353,5249,0.016700774431228638,0.5298414826393127
2,45,14353,5249,0.025405878201127052,0.5937457084655762
3,45,14353,5249,0.040806982666254044,0.5907882452011108
4,45,14353,5249,0.023203087970614433,0.6317948698997498
5,45,14353,5249,0.024349331855773926,0.6551558375358582
6,45,14353,5249,0.02627255581319332,0.713573157787323
7,45,14353,5249,0.033168114721775055,0.769889771938324
8,45,14353,5249,0.04285589978098869,0.7636727690696716
9,45,14353,5249,0.04669633507728577,0.8050692081451416
10,45,14353,5249,0.05962789058685303,0.6973471641540527
11,45,14353,5249,0.13624832034111023,0.7068505883216858
0,46,14353,5275,0.011454775929450989,0.8183237910270691
1,46,14353,5275,0.016607237979769707,0.5270530581474304
2,46,14353,5275,0.025314977392554283,0.5876540541648865
3,46,14353,5275,0.0408514104783535,0.5840247273445129
4,46,14353,5275,0.0233241468667984,0.6284000277519226
5,46,14353,5275,0.02453410066664219,0.6525448560714722
6,46,14353,5275,0.026555335149168968,0.7115678787231445
7,46,14353,5275,0.03354285657405853,0.7678677439689636
8,46,14353,5275,0.04346084967255592,0.7619673609733582
9,46,14353,5275,0.04694931581616402,0.8025957942008972
10,46,14353,5275,0.06023848056793213,0.6907359957695007
11,46,14353,5275,0.13577282428741455,0.7041226029396057
0,47,14353,5299,0.011668272316455841,0.8149099349975586
1,47,14353,5299,0.016862669959664345,0.5114976763725281
2,47,14353,5299,0.02558509074151516,0.579951286315918
3,47,14353,5299,0.04124206304550171,0.5774000287055969
4,47,14353,5299,0.02338782511651516,0.6277231574058533
5,47,14353,5299,0.0245052482932806,0.6520481109619141
6,47,14353,5299,0.026585916057229042,0.7095322608947754
7,47,14353,5299,0.03358647599816322,0.7678077816963196
8,47,14353,5299,0.04354426637291908,0.761699378490448
9,47,14353,5299,0.047444362193346024,0.8015984892845154
10,47,14353,5299,0.06070386990904808,0.6888929009437561
11,47,14353,5299,0.14244508743286133,0.7010288238525391
0,48,14353,5288,0.01126371044665575,0.8211550116539001
1,48,14353,5288,0.01636168733239174,0.5376622080802917
2,48,14353,5288,0.025085732340812683,0.5964840054512024
3,48,14353,5288,0.04081651568412781,0.5919346809387207
4,48,14353,5288,0.023142123594880104,0.6330559849739075
5,48,14353,5288,0.02433670125901699,0.6557530164718628
6,48,14353,5288,0.02643854357302189,0.7120153307914734
7,48,14353,5288,0.03317151218652725,0.7684909701347351
8,48,14353,5288,0.043104011565446854,0.7625095248222351
9,48,14353,5288,0.04666261002421379,0.8039401173591614
10,48,14353,5288,0.0599706768989563,0.6928069591522217
11,48,14353,5288,0.13603141903877258,0.7112541794776917
0,49,14353,5271,0.011879827827215195,0.8127140998840332
1,49,14353,5271,0.016977865248918533,0.511873185634613
2,49,14353,5271,0.0257240179926157,0.5813119411468506
3,49,14353,5271,0.041170354932546616,0.5807528495788574
4,49,14353,5271,0.023347100242972374,0.6273181438446045
5,49,14353,5271,0.024521583691239357,0.6526293754577637
6,49,14353,5271,0.026329735293984413,0.7112793922424316
7,49,14353,5271,0.033029571175575256,0.7672858834266663
8,49,14353,5271,0.043114617466926575,0.7624140381813049
9,49,14353,5271,0.04685327410697937,0.804539680480957
10,49,14353,5271,0.05952216312289238,0.6937301754951477
11,49,14353,5271,0.13514161109924316,0.7057747840881348
0,50,14353,5231,0.011635534465312958,0.8155401349067688
1,50,14353,5231,0.016842661425471306,0.5205176472663879
2,50,14353,5231,0.02544706128537655,0.5872287154197693
3,50,14353,5231,0.04097702354192734,0.5843024253845215
4,50,14353,5231,0.0232870951294899,0.6300112009048462
5,50,14353,5231,0.024351462721824646,0.6547524333000183
6,50,14353,5231,0.026275627315044403,0.7106232643127441
7,50,14353,5231,0.03304141387343407,0.7665162682533264
8,50,14353,5231,0.04336845874786377,0.7573812007904053
9,50,14353,5231,0.0465867705643177,0.802156925201416
10,50,14353,5231,0.05935398116707802,0.6928127408027649
11,50,14353,5231,0.13490144908428192,0.7059749960899353
0,51,14353,5277,0.011505273170769215,0.8175432085990906
1,51,14353,5277,0.016589205712080002,0.5301916003227234
2,51,14353,5277,0.025449931621551514,0.5931563377380371
3,51,14353,5277,0.040856100618839264,0.5906924605369568
4,51,14353,5277,0.023163795471191406,0.6322652697563171
5,51,14353,5277,0.024365177378058434,0.6553955674171448
6,51,14353,5277,0.026257047429680824,0.7139027714729309
7,51,14353,5277,0.033210646361112595,0.7691472172737122
8,51,14353,5277,0.043255869299173355,0.7644901275634766
9,51,14353,5277,0.0468849241733551,0.8047258257865906
10,51,14353,5277,0.06009623408317566,0.6947360634803772
11,51,14353,5277,0.13578851521015167,0.7018049359321594
0,52,14353,5301,0.011928905732929707,0.8118932247161865
1,52,14353,5301,0.016983583569526672,0.5138565301895142
2,52,14353,5301,0.02560751885175705,0.5837048888206482
3,52,14353,5301,0.04107636585831642,0.5826413631439209
4,52,14353,5301,0.023444736376404762,0.6279202699661255
5,52,14353,5301,0.024493172764778137,0.6528118252754211
6,52,14353,5301,0.02642780728638172,0.7110398411750793
7,52,14353,5301,0.033319052308797836,0.7685033679008484
8,52,14353,5301,0.043729960918426514,0.759117066860199
9,52,14353,5301,0.04689779505133629,0.8022353649139404
10,52,14353,5301,0.05975416302680969,0.6933684349060059
11,52,14353,5301,0.13550721108913422,0.7053363919258118
0,53,14353,5255,0.011523197405040264,0.8176129460334778
1,53,14353,5255,0.016491059213876724,0.5301744341850281
2,53,14353,5255,0.025336259976029396,0.5917636752128601
3,53,14353,5255,0.040907591581344604,0.5875354409217834
4,53,14353,5255,0.02321820892393589,0.632403552532196
5,53,14353,5255,0.024461766704916954,0.6543660759925842
6,53,14353,5255,0.026426339522004128,0.711033046245575
7,53,14353,5255,0.03319663181900978,0.768434464931488
8,53,14353,5255,0.04324110969901085,0.76190185546875
9,53,14353,5255,0.046698588877916336,0.8039190769195557
10,53,14353,5255,0.059953149408102036,0.693957507610321
11,53,14353,5255,0.13588690757751465,0.6928580403327942
0,54,14353,5338,0.011595993302762508,0.8164827227592468
1,54,14353,5338,0.016556264832615852,0.5346607565879822
2,54,14353,5338,0.025328606367111206,0.5936128497123718
3,54,14353,5338,0.040925752371549606,0.5904303193092346
4,54,14353,5338,0.02302510477602482,0.6331793665885925
5,54,14353,5338,0.024215102195739746,0.6580384373664856
6,54,14353,5338,0.026248423382639885,0.7141395211219788
7,54,14353,5338,0.032962996512651443,0.7681112289428711
8,54,14353,5338,0.04303138330578804,0.7612159848213196
9,54,14353,5338,0.04675253853201866,0.8026382923126221
10,54,14353,5338,0.05975036695599556,0.6952802538871765
11,54,14353,5338,0.13789895176887512,0.7086327075958252
0,55,14353,5307,0.011392313055694103,0.8207038044929504
1,55,14353,5307,0.01643744297325611,0.5356423258781433
2,55,14353,5307,0.025123706087470055,0.5963546633720398
3,55,14353,5307,0.04069425165653229,0.5921065211296082
4,55,14353,5307,0.023002954199910164,0.6341221332550049
5,55,14353,5307,0.024111153557896614,0.6562941670417786
6,55,14353,5307,0.026208383962512016,0.7150840759277344
7,55,14353,5307,0.03286490961909294,0.7697632312774658
8,55,14353,5307,0.04287299886345863,0.7628013491630554
9,55,14353,5307,0.046473387628793716,0.8038143515586853
10,55,14353,5307,0.059748273342847824,0.6939733624458313
11,55,14353,5307,0.13492681086063385,0.6968820095062256
0,56,14353,5272,0.01137696672230959,0.8202511668205261
1,56,14353,5272,0.016528716310858727,0.5274016261100769
2,56,14353,5272,0.025295114144682884,0.5893258452415466
3,56,14353,5272,0.040898796170949936,0.5846667885780334
4,56,14353,5272,0.023302676156163216,0.6292912364006042
5,56,14353,5272,0.02445616014301777,0.653529942035675
6,56,14353,5272,0.02638794295489788,0.7104373574256897
7,56,14353,5272,0.033286020159721375,0.768546998500824
8,56,14353,5272,0.04334840178489685,0.7628330588340759
9,56,14353,5272,0.047032807022333145,0.80353182554245
10,56,14353,5272,0.060158342123031616,0.6927690505981445
11,56,14353,5272,0.13489100337028503,0.7060956954956055
0,57,14353,5264,0.012070275843143463,0.8104222416877747
1,57,14353,5264,0.01723981834948063,0.5121580958366394
2,57,14353,5264,0.025956464931368828,0.5810558795928955
3,57,14353,5264,0.041455864906311035,0.5797359943389893
4,57,14353,5264,0.02351321280002594,0.6269866824150085
5,57,14353,5264,0.02457263134419918,0.6505160331726074
6,57,14353,5264,0.02678779326379299,0.7063910961151123
7,57,14353,5264,0.03356264904141426,0.7634345889091492
8,57,14353,5264,0.04362822696566582,0.7587984204292297
9,57,14353,5264,0.04726795479655266,0.7990495562553406
10,57,14353,5264,0.06047382950782776,0.68916255235672
11,57,14353,5264,0.1446082890033722,0.7009239792823792
0,58,14353,5266,0.011329065077006817,0.8198596835136414
1,58,14353,5266,0.016541581600904465,0.5243002772331238
2,58,14353,5266,0.02537728101015091,0.5865883231163025
3,58,14353,5266,0.04087620973587036,0.5836341977119446
4,58,14353,5266,0.023295795544981956,0.6292392611503601
5,58,14353,5266,0.024494439363479614,0.6521499156951904
6,58,14353,5266,0.026535989716649055,0.7085034251213074
7,58,14353,5266,0.033274903893470764,0.7684867978096008
8,58,14353,5266,0.043389786034822464,0.7640838027000427
9,58,14353,5266,0.04715442657470703,0.8036770820617676
10,58,14353,5266,0.060576457530260086,0.6909778118133545
11,58,14353,5266,0.14124488830566406,0.7047255039215088
0,59,14353,5302,0.011519295163452625,0.8167805671691895
1,59,14353,5302,0.016555381938815117,0.5261655449867249
2,59,14353,5302,0.025305569171905518,0.5896191000938416
3,59,14353,5302,0.040822431445121765,0.5845248699188232
4,59,14353,5302,0.023237193003296852,0.6307777166366577
5,59,14353,5302,0.024388642981648445,0.6555353403091431
6,59,14353,5302,0.0263669490814209,0.7097527384757996
7,59,14353,5302,0.03322099149227142,0.7676244378089905
8,59,14353,5302,0.043178122490644455,0.7640506625175476
9,59,14353,5302,0.047025859355926514,0.8024576306343079
10,59,14353,5302,0.05996248126029968,0.6920797824859619
11,59,14353,5302,0.1341744065284729,0.7051224708557129
0,60,14353,5316,0.011395424604415894,0.8188155293464661
1,60,14353,5316,0.01649605669081211,0.5315830707550049
2,60,14353,5316,0.025308042764663696,0.5914018154144287
3,60,14353,5316,0.040815576910972595,0.5879798531532288
4,60,14353,5316,0.023240158334374428,0.631334125995636
5,60,14353,5316,0.024445662274956703,0.6532254815101624
6,60,14353,5316,0.026338452473282814,0.7121606469154358
7,60,14353,5316,0.033133964985609055,0.7677760124206543
8,60,14353,5316,0.043352529406547546,0.7587772011756897
9,60,14353,5316,0.046704281121492386,0.8038077354431152
10,60,14353,5316,0.05976758897304535,0.6942615509033203
11,60,14353,5316,0.13310597836971283,0.7142329216003418
0,61,14353,5215,0.011715438216924667,0.814368724822998
1,61,14353,5215,0.01718246005475521,0.5248966813087463
2,61,14353,5215,0.02556001953780651,0.5926653146743774
3,61,14353,5215,0.04112653434276581,0.590793251991272
4,61,14353,5215,0.023228662088513374,0.6319026947021484
5,61,14353,5215,0.02437717653810978,0.6547017693519592
6,61,14353,5215,0.02625863067805767,0.7140404582023621
7,61,14353,5215,0.033164095133543015,0.7670302391052246
8,61,14353,5215,0.04344506934285164,0.7619571685791016
9,61,14353,5215,0.046657074242830276,0.8023679852485657
10,61,14353,5215,0.060041144490242004,0.6941164135932922
11,61,14353,5215,0.1370479017496109,0.701322078704834
0,62,14353,5232,0.011455708183348179,0.8171408772468567
1,62,14353,5232,0.01660378836095333,0.5242838263511658
2,62,14353,5232,0.025348827242851257,0.5876381993293762
3,62,14353,5232,0.04077823460102081,0.5847156643867493
4,62,14353,5232,0.02327839471399784,0.6298450827598572
5,62,14353,5232,0.024579524993896484,0.6530873775482178
6,62,14353,5232,0.0265656765550375,0.7106399536132812
7,62,14353,5232,0.033211201429367065,0.7689592242240906
8,62,14353,5232,0.043496061116456985,0.764854907989502
9,62,14353,5232,0.04679311439394951,0.8038206100463867
10,62,14353,5232,0.059889886528253555,0.6926458477973938
11,62,14353,5232,0.1358257383108139,0.7069514393806458
0,63,14353,5335,0.011353653855621815,0.8192430138587952
1,63,14353,5335,0.016559181734919548,0.5263615250587463
2,63,14353,5335,0.025175219401717186,0.5914508700370789
3,63,14353,5335,0.040533941239118576,0.5857042074203491
4,63,14353,5335,0.023284347727894783,0.6301474571228027
5,63,14353,5335,0.02453492395579815,0.653136670589447
6,63,14353,5335,0.026542579755187035,0.7094211578369141
7,63,14353,5335,0.03329778090119362,0.7669288516044617
8,63,14353,5335,0.04331238195300102,0.7622740864753723
9,63,14353,5335,0.04698719456791878,0.8033367991447449
10,63,14353,5335,0.06029623746871948,0.6907821297645569
11,63,14353,5335,0.13541947305202484,0.694464921951294
0,64,14353,5259,0.011452463455498219,0.8199470043182373
1,64,14353,5259,0.016523154452443123,0.5322895646095276
2,64,14353,5259,0.025539139285683632,0.5915097594261169
3,64,14353,5259,0.041231315582990646,0.5858800411224365
4,64,14353,5259,0.02336736023426056,0.6301717758178711
5,64,14353,5259,0.024615466594696045,0.6534225344657898
6,64,14353,5259,0.026463329792022705,0.7139963507652283
7,64,14353,5259,0.033425185829401016,0.7689114212989807
8,64,14353,5259,0.04324259236454964,0.7638518810272217
9,64,14353,5259,0.046939823776483536,0.805435836315155
10,64,14353,5259,0.059612032026052475,0.6951086521148682
11,64,14353,5259,0.13504807651042938,0.7115686535835266
0,65,14353,5292,0.011683852411806583,0.8156867623329163
1,65,14353,5292,0.01687507890164852,0.529779314994812
2,65,14353,5292,0.02552235871553421,0.5932063460350037
3,65,14353,5292,0.041044000536203384,0.5909884572029114
4,65,14353,5292,0.023352839052677155,0.6303673386573792
5,65,14353,5292,0.02456962876021862,0.6531397700309753
6,65,14353,5292,0.02662651054561138,0.7132814526557922
7,65,14353,5292,0.03357398137450218,0.7682056427001953
8,65,14353,5292,0.043398961424827576,0.7630136609077454
9,65,14353,5292,0.04718741774559021,0.804273784160614
10,65,14353,5292,0.06018945574760437,0.694412887096405
11,65,14353,5292,0.13727803528308868,0.7035360336303711
0,66,14353,5258,0.011570703238248825,0.8179826736450195
1,66,14353,5258,0.016543367877602577,0.5335459113121033
2,66,14353,5258,0.025137081742286682,0.5953788161277771
3,66,14353,5258,0.040473487228155136,0.5926010012626648
4,66,14353,5258,0.022985339164733887,0.632926881313324
5,66,14353,5258,0.0243519339710474,0.6550002694129944
6,66,14353,5258,0.026209169998764992,0.7139498591423035
7,66,14353,5258,0.03293873369693756,0.7695048451423645
8,66,14353,5258,0.04321572184562683,0.7635068893432617
9,66,14353,5258,0.0464923195540905,0.8050605654716492
10,66,14353,5258,0.05986722186207771,0.6948848366737366
11,66,14353,5258,0.1365998536348343,0.701075553894043
0,67,14353,5243,0.011751674115657806,0.8141738772392273
1,67,14353,5243,0.016950756311416626,0.5188550353050232
2,67,14353,5243,0.02564830891788006,0.5871345400810242
3,67,14353,5243,0.04118021950125694,0.5829033851623535
4,67,14353,5243,0.023355713114142418,0.6294012665748596
5,67,14353,5243,0.02452702820301056,0.6536776423454285
6,67,14353,5243,0.026479437947273254,0.71027010679245
7,67,14353,5243,0.03320053592324257,0.7683579921722412
8,67,14353,5243,0.043535973876714706,0.7609073519706726
9,67,14353,5243,0.04698219895362854,0.8038120269775391
10,67,14353,5243,0.06001722812652588,0.6920936703681946
11,67,14353,5243,0.1368875950574875,0.7044894695281982
0,68,14353,5218,0.011550513096153736,0.818406879901886
1,68,14353,5218,0.016675511375069618,0.5231496691703796
2,68,14353,5218,0.025458699092268944,0.5881326794624329
3,68,14353,5218,0.04085083305835724,0.5848501324653625
4,68,14353,5218,0.023244226351380348,0.6303327679634094
5,68,14353,5218,0.0243669506162405,0.6548981070518494
6,68,14353,5218,0.02642148733139038,0.7103235125541687
7,68,14353,5218,0.033278848975896835,0.7679484486579895
8,68,14353,5218,0.04314113035798073,0.7613568305969238
9,68,14353,5218,0.04669780656695366,0.8025524616241455
10,68,14353,5218,0.059516411274671555,0.6928920745849609
11,68,14353,5218,0.13489313423633575,0.7019360661506653
0,69,14353,5205,0.011280357837677002,0.8207340240478516
1,69,14353,5205,0.01650809310376644,0.5295811891555786
2,69,14353,5205,0.025222614407539368,0.5920494198799133
3,69,14353,5205,0.04071744903922081,0.5881195664405823
4,69,14353,5205,0.023161062970757484,0.6321011185646057
5,69,14353,5205,0.024296768009662628,0.6549414992332458
6,69,14353,5205,0.026404859498143196,0.7100191116333008
7,69,14353,5205,0.03319080173969269,0.7665371894836426
8,69,14353,5205,0.04303843900561333,0.7614889144897461
9,69,14353,5205,0.0469030924141407,0.8025557398796082
10,69,14353,5205,0.0599890761077404,0.6941075325012207
11,69,14353,5205,0.1358419507741928,0.7097269892692566
0,70,14353,5248,0.011713244020938873,0.8145808577537537
1,70,14353,5248,0.016569914296269417,0.5283768773078918
2,70,14353,5248,0.025408171117305756,0.5936333537101746
3,70,14353,5248,0.04097897186875343,0.5910184383392334
4,70,14353,5248,0.023250604048371315,0.632252037525177
5,70,14353,5248,0.02440924383699894,0.6571331024169922
6,70,14353,5248,0.02641497738659382,0.7134197354316711
7,70,14353,5248,0.03317689895629883,0.7699599266052246
8,70,14353,5248,0.043303072452545166,0.7629745006561279
9,70,14353,5248,0.04686325415968895,0.8024547696113586
10,70,14353,5248,0.0600055567920208,0.6930082440376282
11,70,14353,5248,0.1365564912557602,0.7053584456443787
0,71,14353,5292,0.011571419425308704,0.8174443244934082
1,71,14353,5292,0.01688436232507229,0.5208907723426819
2,71,14353,5292,0.02552434615790844,0.5864686965942383
3,71,14353,5292,0.04105227813124657,0.5835420489311218
4,71,14353,5292,0.023419568315148354,0.6287795901298523
5,71,14353,5292,0.0244834516197443,0.6534695625305176
6,71,14353,5292,0.026454320177435875,0.7088932991027832
7,71,14353,5292,0.03324737772345543,0.7657400965690613
8,71,14353,5292,0.043352629989385605,0.7620074152946472
9,71,14353,5292,0.04703759029507637,0.8030970096588135
10,71,14353,5292,0.06008659303188324,0.6915097236633301
11,71,14353,5292,0.13743098080158234,0.7076373100280762
0,72,14353,5276,0.011635847389698029,0.8163366317749023
1,72,14353,5276,0.016579143702983856,0.5273739695549011
2,72,14353,5276,0.02525920607149601,0.5923596620559692
3,72,14353,5276,0.0407845713198185,0.589681088924408
4,72,14353,5276,0.0232081338763237,0.6319773197174072
5,72,14353,5276,0.024478936567902565,0.6554038524627686
6,72,14353,5276,0.026303693652153015,0.712503969669342
7,72,14353,5276,0.03317952901124954,0.7681613564491272
8,72,14353,5276,0.0433332584798336,0.763719379901886
9,72,14353,5276,0.04685361683368683,0.8060033917427063
10,72,14353,5276,0.060107093304395676,0.6951805949211121
11,72,14353,5276,0.13655638694763184,0.7060515284538269
0,73,14353,5269,0.011602506041526794,0.8157958388328552
1,73,14353,5269,0.016654133796691895,0.5287679433822632
2,73,14353,5269,0.02547454833984375,0.5936189889907837
3,73,14353,5269,0.041039805859327316,0.5899918675422668
4,73,14353,5269,0.023200495168566704,0.6331198215484619
5,73,14353,5269,0.024285482242703438,0.6569719910621643
6,73,14353,5269,0.0263697300106287,0.7134006023406982
7,73,14353,5269,0.033180322498083115,0.7698232531547546
8,73,14353,5269,0.04304000735282898,0.765328586101532
9,73,14353,5269,0.04657633230090141,0.8041694760322571
10,73,14353,5269,0.05963413789868355,0.6954522728919983
11,73,14353,5269,0.13580556213855743,0.7113434672355652
0,74,14353,5326,0.011846262030303478,0.8124036192893982
1,74,14353,5326,0.016875680536031723,0.5187518000602722
2,74,14353,5326,0.025721168145537376,0.5856119990348816
3,74,14353,5326,0.04133187606930733,0.5833615660667419
4,74,14353,5326,0.02344806306064129,0.6295449137687683
5,74,14353,5326,0.024555331096053123,0.6525751948356628
6,74,14353,5326,0.026617156341671944,0.7115654349327087
7,74,14353,5326,0.03329441323876381,0.7696049213409424
8,74,14353,5326,0.043583814054727554,0.7634121775627136
9,74,14353,5326,0.04713788628578186,0.8025636672973633
10,74,14353,5326,0.06014130637049675,0.6918290257453918
11,74,14353,5326,0.1359586864709854,0.7099571228027344
0,75,14353,5277,0.011492484249174595,0.8180001378059387
1,75,14353,5277,0.01649564318358898,0.5304116606712341
2,75,14353,5277,0.02528715692460537,0.593366265296936
3,75,14353,5277,0.040669675916433334,0.5912888646125793
4,75,14353,5277,0.023236319422721863,0.6317523121833801
5,75,14353,5277,0.024416526779532433,0.6543629765510559
6,75,14353,5277,0.026351198554039,0.7147390246391296
7,75,14353,5277,0.03316130116581917,0.7703596949577332
8,75,14353,5277,0.04310404136776924,0.7623693346977234
9,75,14353,5277,0.04661744460463524,0.8035250306129456
10,75,14353,5277,0.05988525226712227,0.6941788792610168
11,75,14353,5277,0.13543932139873505,0.7060887813568115
0,76,14353,5210,0.011284738779067993,0.8207507133483887
1,76,14353,5210,0.016193846240639687,0.5329506397247314
2,76,14353,5210,0.024881837889552116,0.5927956700325012
3,76,14353,5210,0.04037552699446678,0.5891628861427307
4,76,14353,5210,0.02280118130147457,0.6337006688117981
5,76,14353,5210,0.024043068289756775,0.6556835770606995
6,76,14353,5210,0.026193348690867424,0.7114360928535461
7,76,14353,5210,0.032861243933439255,0.7689130902290344
8,76,14353,5210,0.042832791805267334,0.761113703250885
9,76,14353,5210,0.046475280076265335,0.8046433329582214
10,76,14353,5210,0.059490054845809937,0.6943058967590332
11,76,14353,5210,0.13566988706588745,0.7111902236938477
0,77,14353,5255,0.011361896060407162,0.8195695281028748
1,77,14353,5255,0.016506986692547798,0.5293949246406555
2,77,14353,5255,0.02521260268986225,0.5899987816810608
3,77,14353,5255,0.04088125005364418,0.5838283896446228
4,77,14353,5255,0.023296097293496132,0.6290888786315918
5,77,14353,5255,0.02447761595249176,0.6531727313995361
6,77,14353,5255,0.026395322754979134,0.7111501693725586
7,77,14353,5255,0.03343670442700386,0.7692102789878845
8,77,14353,5255,0.04340282455086708,0.764449417591095
9,77,14353,5255,0.0468609593808651,0.8041483759880066
10,77,14353,5255,0.05985298380255699,0.692539632320404
11,77,14353,5255,0.1332309991121292,0.6967053413391113
0,78,14353,5273,0.011736634187400341,0.8161043524742126
1,78,14353,5273,0.017082372680306435,0.5165121555328369
2,78,14353,5273,0.025447746738791466,0.5865707993507385
3,78,14353,5273,0.041132573038339615,0.5822029709815979
4,78,14353,5273,0.023143857717514038,0.630378246307373
5,78,14353,5273,0.024355366826057434,0.6550490856170654
6,78,14353,5273,0.02636686898767948,0.7099948525428772
7,78,14353,5273,0.033195700496435165,0.7673258781433105
8,78,14353,5273,0.043028008192777634,0.7638567090034485
9,78,14353,5273,0.04695034399628639,0.8035809397697449
10,78,14353,5273,0.06009722873568535,0.6926937699317932
11,78,14353,5273,0.1349373310804367,0.707643985748291
0,79,14353,5261,0.011419118382036686,0.8190934062004089
1,79,14353,5261,0.01659817062318325,0.5278230309486389
2,79,14353,5261,0.025509094819426537,0.5907578468322754
3,79,14353,5261,0.040908005088567734,0.5889135003089905
4,79,14353,5261,0.023253215476870537,0.6308403015136719
5,79,14353,5261,0.024359771981835365,0.6556237936019897
6,79,14353,5261,0.026348402723670006,0.7146596908569336
7,79,14353,5261,0.0331338532269001,0.7708120346069336
8,79,14353,5261,0.043252404779195786,0.7635147571563721
9,79,14353,5261,0.04667152091860771,0.8044414520263672
10,79,14353,5261,0.059836190193891525,0.6941986083984375
11,79,14353,5261,0.13764674961566925,0.7025790810585022
0,80,14353,5320,0.011379553936421871,0.8221964240074158
1,80,14353,5320,0.016330674290657043,0.5316359996795654
2,80,14353,5320,0.02491915412247181,0.5949313044548035
3,80,14353,5320,0.04066609963774681,0.5876335501670837
4,80,14353,5320,0.023185664787888527,0.6307968497276306
5,80,14353,5320,0.024312296882271767,0.6560621857643127
6,80,14353,5320,0.02634807676076889,0.7124126553535461
7,80,14353,5320,0.03311450779438019,0.7691633105278015
8,80,14353,5320,0.04300482198596001,0.7614002227783203
9,80,14353,5320,0.04679025337100029,0.8028160929679871
10,80,14353,5320,0.059960175305604935,0.6937680244445801
11,80,14353,5320,0.13634514808654785,0.7103603482246399
0,81,14353,5295,0.011925831437110901,0.8104524612426758
1,81,14353,5295,0.017198624089360237,0.507127583026886
2,81,14353,5295,0.025696704164147377,0.5797329545021057
3,81,14353,5295,0.04130243882536888,0.5787494778633118
4,81,14353,5295,0.023341765627264977,0.6283305883407593
5,81,14353,5295,0.02472914196550846,0.6503202319145203
6,81,14353,5295,0.02660362422466278,0.7073222994804382
7,81,14353,5295,0.03336835280060768,0.7659904360771179
8,81,14353,5295,0.04379836842417717,0.7584829330444336
9,81,14353,5295,0.0471336729824543,0.8009358048439026
10,81,14353,5295,0.06010870262980461,0.6886753439903259
11,81,14353,5295,0.13482145965099335,0.7052828669548035
0,82,14353,5277,0.01138188038021326,0.81867915391922
1,82,14353,5277,0.016346333548426628,0.534346342086792
2,82,14353,5277,0.02511705458164215,0.5957059860229492
3,82,14353,5277,0.04059924557805061,0.5904254913330078
4,82,14353,5277,0.023007040843367577,0.633639395236969
5,82,14353,5277,0.024242481216788292,0.6562674045562744
6,82,14353,5277,0.026120254769921303,0.7123039364814758
7,82,14353,5277,0.03296598792076111,0.7696097493171692
8,82,14353,5277,0.042681556195020676,0.7626211047172546
9,82,14353,5277,0.046466220170259476,0.8046620488166809
10,82,14353,5277,0.059077490121126175,0.6969061493873596
11,82,14353,5277,0.13513053953647614,0.7082815766334534
0,83,14353,5267,0.011529901064932346,0.8178908228874207
1,83,14353,5267,0.016755111515522003,0.5262150764465332
